UID,ChainName,Name,Est,Address,City,St,zip,Phone,latitude,longitude,Amenities,RecordID,Web,Booking,Comments,Pin,Rating,Reviews
170759,Campground,Delta Lake State Park,60,8797 State Route 46,Rome,NY,13440,315-337-4670,43.292747,-75.418614,"$$$$, 101 sites, mid May-early Oct, All ages, Tents sites: 101, 40 ft max RV length, 551 ft elev, Accepts Big Rigs, tables, grill, water, toilets, showers, dump, laundry, firewood, pet friendly, playground, fish, trail, hike, 3 ADA sites, (C)",25850,https://parks.ny.gov/parks/66/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=56,,sp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=25850
170760,Campground,Sampson State Park,60,6096 Route 96a,Romulus,NY,14541,315-585-6392,42.733216,-76.911234,"$$$$, 309 sites, late May-early Oct, All ages, Tents, 40 ft max RV length, 551 ft elev, Accepts Big Rigs, 245 electric only sites, 30 amp, tables, grill, water, toilets, showers, dump, pet friendly extra rules, playground, fish, trail, hike, boat launch, 3 ADA sites, (C)",25851,https://parks.ny.gov/parks/154/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=232,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=25851
170761,Campground,Beaverkill Campground Catskills SF,59,,Roscoe,NY,,845-439-4281,41.978954,-74.845798,"$$, 52 sites, mid May, All ages, Tents, 30 ft max RV length, 1468 ft elev, 45 pull thrus, tables, water, toilets, showers, dump, (C)",25852,http://www.dec.ny.gov/outdoor/24455.html,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=90,,nf_rvt_pin,2,https://www.allstays.com/reviews2/review.php?LocID=25852
170762,Campground,Butternut Grove Campsite,57,18420 CR 17,Roscoe,NY,12776,607-498-4224,41.960265,-74.998528,"$$$, 70 sites, Apr 1-Oct 31, All ages, Tents sites: 10, 45 ft max RV length, 1152 ft elev, Accepts Big Rigs, 5 pull thrus, 4 full hookups, electric, 30/50 amp, 3 amp sites, tables, grill, water, toilets, showers, dump, RV Storage, LP bottle exchange, laundry, firewood, internet, cable tv, pet friendly extra rules, fish, (C)",25853,http://www.butternutgrovecampsites.com/,,,camp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=258
170763,Campground,Roscoe Campsites,57,Old Route 17,Roscoe,NY,12776,607-498-5264,41.941204,-74.924838,"$$$$, Apr-Dec, All ages, 1303 ft elev, 20/30/50 amp, tables, grill, water, toilets, showers, dump, firewood, cable tv, playground, store, fish, trail, hike, cabins, seasonal sites well kept, short term spaces upgraded (C)",25854,http://roscoecampsite.com/,,,camp_rvt_pin,3,//www.allstays.com/Campgrounds-reviews/25854.php
170764,Campground,Russell Brook Campsite,57,101 Russell Brook Rd,Roscoe,NY,12776,607-498-5416,41.961845,-74.989983,"$$$$, 140 sites, May 1-Oct 31, All ages, Tents sites: 140, 1198 ft elev, 5 pull thrus, electric, 140 elec-water hookups, 20/30 amp, tables, grill, water, dump, Clubs-PA-AM, laundry, firewood, internet, pool, playground, 80 Seasonals, (C)",25855,http://www.russellbrook.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=258
170765,Campground,Creekview Campsites,57,227 Creek Locks Road,Rosendale,NY,12472,845-658-9142,41.851919,-74.066272,"$$$$, Mar 15-Dec 15, All ages, Tents, 25 ft max RV length, 70 ft elev, full hookups, electric, 20/30 amp, tables, grill, water, toilets, showers, pet friendly, Seasonals, (C)",25856,,,,camp_rvt_pin,2,http://www.allstays.com/Campgrounds-reviews/25856.php
170766,Campground,Stratton Falls Campground,57,615 County Hwy,Roxbury,NY,12474,607-326-4224,42.264082,-74.592837,"$$$$, 65 sites, May 1-Oct 31, All Ages, Tents, 1488 ft elev, 65 full hookups, electric, water, toilets, showers, dump, laundry, (C)",37871,http://www.strattonfalls.com/,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=378
170767,Campground,Indian Lake Islands Adirondack Preserve,59,SR 30,Sabael,NY,12864,518-648-5300,43.714561,-74.317579,"$$, 55 sites, mid May-Sep 7, No RVs, All ages, Tents Only Camp, 0 ft max RV length, 1717 ft elev, tables, grill, toilets, fish, Boat-in only, (C)",25857,http://www.dec.ny.gov/outdoor/24471.html,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=649,,nf_boat_tent_pin,0,https://www.allstays.com/reviews2/review.php?LocID=25857
170768,Campground,Bedford Creek Marina and Campground,57,16750 Allen Drive,Sackets Harbor,NY,13685,315-646-2486,43.91072,-76.11886,"$$$, 202 sites, Apr 15-Oct 15, All ages, Tents Only sites: 24, 259 ft elev, 3 pull thrus, 146 full hookups, electric, 32 elec-water hookups, 20/30 amp, tables, grill, water, toilets, dump, laundry, firewood, internet, cable tv, pet friendly extra rules, Seasonals, (C)",25858,https://bedfordcreekcampground.com/,https://bedfordcreekcampground.com/,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=25858
170769,Campground,Westcott Beach State Park,60,Route 3,Sackets Harbor,NY,13685,315-938-5083,43.898919,-76.121893,"$$$, 154 sites, late May-early Sep, All ages, Tents, 50 ft max RV length, 256 ft elev, Accepts Big Rigs, 83 electric only sites, 20/30 amp, tables, water, toilets, showers, dump, pet friendly extra rules, playground, fish, trail, hike, 4 ADA sites, (C)",25859,https://parks.ny.gov/parks/90/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=468,,sp_rvt_pin,2,https://www.allstays.com/reviews2/review.php?LocID=25859
170771,Campground,Allegany State Park - Cain Hollow,60,2373 Asp,Salamanca,NY,14779,716-354-2182,42.037787,-78.845322,"$$$$, 189 sites, mid May-late Oct, All ages, Tents, 60 ft max RV length, 1372 ft elev, Accepts Big Rigs, 91 electric only sites, tables, water, toilets, showers, dump, pet friendly extra rules, fish, trail, hike, 3 ADA sites, 2 campgrounds - not open all year for tents (C)",25861,https://parks.ny.gov/parks/1/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=31,,sp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=25861
170772,Campground,Allegany State Park - Red House Area,60,2373 Asp,Salamanca,NY,14779,716-354-9121,42.092068,-78.747309,"$$$$, 130 sites, mid May-late Oct, All ages, Tents, 40 ft max RV length, 1434 ft elev, Accepts Big Rigs, 3 pull thrus, 66 electric only sites, tables, grill, water, toilets, showers, dump, laundry, firewood, pet friendly extra rules, playground, fish, trail, hike, 2 ADA sites, (C)",25862,https://parks.ny.gov/parks/73/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=31,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=25862
170773,Campground,Elkdale RV Resort,57,4768 New York 353,Salamanca,NY,14779,716-938-6136,42.209543,-78.753222,"$$$, 16 sites, All ages, Tents, 1460 ft elev, Accepts Big Rigs, pull thrus, full hookups, electric, 50 amp, tables, grill, water, toilets, showers, dump, laundry, internet, pet friendly, (C)",36262,,,,camp_rvt_pin,4,http://www.allstays.com/Campgrounds-reviews/36262.php
170774,Campground,Seneca Allegany Casino and Hotel,64,777 Seneca Allegany Boulevard,Salamanca,NY,14779,716-299-1100,42.152256,-78.750131,"free, RVs only, All ages, No tent, 1422 ft elev, Casino boondocking is available in the oversize lot at the NE corner of property (C)",25863,http://senecaalleganycasino.com/,,May 2023: Staid in RV. Very quiet and lot was pretty empty. Called for permission first. I will stay here again,onp_rv_pin,5,http://www.allstays.com/Campgrounds-reviews/25863.php
170775,Campground,Colonial Court Campgrounds,57,8730 State Route 3,Sandy Creek,NY,13145,315-387-3376,43.65201,-76.14944,"38 sites, Apr-Oct, All ages, 249 ft elev, (C)",25864,,,,camp_rvt_pin,0,//www.allstays.com/Campgrounds-reviews/25864.php
170776,Campground,Fish Creek Pond Adirondack Preserve,59,4523 New York 30,Saranac Lake,NY,12983,518-891-4560,44.301432,-74.359095,"$$$, 355 sites, Apr 11-Oct 26, All ages, Tents, 40 ft max RV length, 1584 ft elev, Accepts Big Rigs, 30 pull thrus, tables, grill, water, toilets, showers, dump, pet friendly, playground, fish, boat launch, (C)",25865,http://www.dec.ny.gov/outdoor/24466.html,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=574,,nf_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=25865
170777,Campground,Rollins Pond Adirondack Preserve,59,4523 New York 30,Saranac Lake,NY,12983,518-891-3239,44.306975,-74.406495,"$$, 287 sites, mid May-Sep 1, All ages, Tents, 40 ft max RV length, 1593 ft elev, Accepts Big Rigs, tables, grill, water, toilets, showers, dump, pet friendly extra rules, fish, boat launch, (C)",25866,http://www.dec.ny.gov/outdoor/24494.html,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=547,,nf_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=25866
170778,Campground,Saranac Lake Islands Adirondack Preserve,59,4468 SR 3,Saranac Lake,NY,12983,518-891-2841,44.288417,-74.184647,"$$$, 87 sites, May-Sep, No RVs, All ages, Tents Only Camp, 0 ft max RV length, 1540 ft elev, tables, grill, water, toilets, fish, boat-in, (C)",25867,http://www.dec.ny.gov/outdoor/24496.html,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=562,,nf_boat_tent_pin,0,https://www.allstays.com/reviews2/review.php?LocID=25867
170780,Campground,Blue Mountain Campground,57,3783 Route 32,Saugerties,NY,12477,845-246-7564,42.141753,-74.001836,"$$$$$, 60 sites, mid Apr, All ages, Tents Only sites: 10, 377 ft elev, 20 full hookups, electric, 20 elec-water hookups, 20/30/50 amp, 10 amp sites, tables, grill, water, toilets, dump, Clubs-PA-AM, laundry, firewood, internet, pet friendly, pool, playground, (C)",25869,http://www.bluemountaincampground.com,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=258
170782,Campground,Rip Van Winkle Campgrounds,57,149 Blue Mountain Rd,Saugerties,NY,12477,845-246-8114,42.092252,-74.01765,"$$$$$, 170 sites, May 1-Oct 15, All ages, Tents Only sites: 50, 330 ft elev, Accepts Big Rigs, 37 pull thrus, 114 full hookups, electric, 6 elec-water hookups, 20/30/50 amp, 114 amp sites, tables, grill, water, toilets, showers, dump, Clubs-GSC, RV Storage, laundry, firewood, internet, pet friendly, pool, playground, 70 Seasonals, (C)",25871,http://www.ripvanwinklecampgrounds.com/,http://www.ripvanwinklecampgrounds.com/,,camp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=25871
170783,Campground,Adventure Bound Camping Resort at Deer Run,57,200 Deer Run Drive,Schaghticoke,NY,12154,866-333-7462,42.905694,-73.661891,"$$$$, 394 sites, May 1-Oct 15, All ages, Tents Only sites: 24, 45 ft max RV length, 274 ft elev, Accepts Big Rigs, 230 pull thrus, 370 full hookups, electric, 24 elec-water hookups, 30 amp, tables, grill, water, toilets, dump, RV Storage, laundry, firewood, internet, cable tv, pet friendly, pool, playground, Seasonals, Please visit website to check rates, availability, packages and more. (C)",25872,http://www.abcamping.com/abdeerrun/?pid=allstays,,,camp_rvt_pin,2,https://www.allstays.com/reviews2/review.php?LocID=258
170784,Campground,Frosty Acres Campgrounds,57,1560 Skyline Dr,Schenectady,NY,12306-6417,518-864-5352,42.802517,-74.11231,"$$$$$, 80 sites, May-Oct, All ages, Tents, 1172 ft elev, 4 pull thrus, 72 full hookups, electric only sites, 10 elec-water hookups, 30/50 amp, water, dump, Clubs-AOR-RPI, laundry, pool, playground, store, (C)",25873,http://www.frostyacres.camp/,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=258
170785,Campground,Twin Oaks Campground,57,142 Twin Oaks Ln,Schoharie,NY,12157,518-827-5641,42.646347,-74.371741,"$$$$, 75 sites, May 15 - Oct 12, All ages, Tents, 50 ft max RV length, 1150 ft elev, Accepts Big Rigs, pull thrus, full hookups, electric, 20/30 amp, tables, water, toilets, showers, dump, laundry, internet, pet friendly, playground, fish, (C)",25874,http://twinoaksny.com/,,,camp_rvt_pin,4,http://www.allstays.com/Campgrounds-reviews/25874.php
170786,Campground,Medcalf Acres Campsite,57,231 River Rd,Schroon Lake,NY,12870,518-461-1730,43.881413,-73.746064,"All ages, 40 ft max RV length, 833 ft elev, Accepts Big Rigs, pull thrus, full hookups, electric, water, toilets, showers, dump, laundry, cable tv, pet friendly, pool, playground, store, fish, Res required, (C)",25875,https://www.medcalfacres.com/,https://www.medcalfacres.com/,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=25875
170787,Campground,Schroon Lake Campground,57,Route 9,Schroon Lake,NY,12870-9801,518-532-9999,43.8368,-73.7663,"All ages, 842 ft elev, (C)",25876,,,,camp_rvt_pin,0,//www.allstays.com/Campgrounds-reviews/25876.php
170788,Campground,Sharp Bridge Adirondack Preserve,59,4390 US Route 9,Schroon Lake,NY,12855,518-532-7538,44.043159,-73.677945,"$$, 40 sites, mid May-Sep 1, All ages, Tents, 25 ft max RV length, 970 ft elev, tables, grill, water, toilets, showers, dump, fish, (C)",25877,http://www.dec.ny.gov/outdoor/24497.html,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=560,,nf_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=25877
170789,Campground,Camp Tin Box RV Resort,57,4035 Blue Ridge Rd,Schroon Lake,NY,12870-9801,518-532-7493,43.951712,-73.731472,"$$$$$, 168 sites, May 1 - Oct 20, All ages, Tents sites: 30, 90 ft max RV length, 855 ft elev, Accepts Big Rigs, 19 pull thrus, full hookups, electric, elec-water hookups, 20/30/50 amp, 50 amp sites, tables, grill, water, toilets, showers, dump, propane, laundry, firewood, internet, pet friendly extra rules, pool, playground, beach, store, fish, trail, hike, 25 cabins (C)",25878,https://campatadirondackpeaks.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=25878
170790,Campground,Sugar Hill State Forest,59,,Schuyler County,NY,,,42.386666,-77.002448,"free, All year, All ages, Tents, 2084 ft elev, water, toilets, pet friendly extra rules, trail, hike, dispersed, no res, horses (C)",41504,http://www.dec.ny.gov/lands/37446.html,,,nf_rvt_d_pin,4,https://www.allstays.com/reviews2/review.php?LocID=41504
170791,Campground,Macomb Reservation State Park,60,201 Campsite Rd,Schuyler Falls,NY,12985,518-643-9952,44.614835,-73.61029,"$$$, 173 sites, late May-early Sep, All ages, Tents, 40 ft max RV length, 664 ft elev, Accepts Big Rigs, 28 electric only sites, 30 amp, tables, water, toilets, showers, dump, pet friendly extra rules, playground, fish, trail, hike, 1 ADA site, (C)",25879,https://parks.ny.gov/parks/77/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=433,,sp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=25879
170792,Campground,Breezy Point Campground,57,2749 Wolf Spring Rd,Scio,NY,14880,585-593-3085,42.11941,-78.066362,"$$$, 200 sites, May-Oct, All ages, Tents, 2080 ft elev, Accepts Big Rigs, 125 full hookups, electric, 75 elec-water hookups, 30 amp, water, toilets, showers, dump, propane, laundry, firewood, pet friendly, pool, playground, store, fish, trail, hike, 100 Seasonals, (C)",36263,,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=362
170793,Campground,East Side - Cayuga Lake State Park,60,2678 Lower Lake Rd,Seneca Falls,NY,13148,315-568-5163,42.897637,-76.753778,"$$$$, 36 sites, mid May-early Oct, All ages, Tents sites: 250, 40 ft max RV length, 459 ft elev, Accepts Big Rigs, 35 electric only sites, 30 amp, tables, water, toilets, showers, firewood, playground, beach, fish, trail, hike, boat launch, cabins (C)",40296,https://parks.ny.gov/parks/123/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=210,,sp_rvt_pin,2,https://www.allstays.com/reviews2/review.php?LocID=40296
170794,Campground,Rivers Crossing Campground and Marina,57,Rt 89 At Mays Point,Seneca Falls,NY,13148,315-365-3000,43.001012,-76.764343,"$$$, 79 sites, May 1-Oct 15, All ages, Tents Only sites: 10, 414 ft elev, 7 full hookups, electric, 62 elec-water hookups, 20/30/50 amp, 4 amp sites, tables, grill, water, toilets, showers, dump, RV Storage, propane, laundry, firewood, pet friendly extra rules, pool, playground, store, trail, hike, (C)",25881,https://www.rccampground.com/,https://www.rccampground.com/,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=25881
170795,Campground,West Side - Cayuga Lake State Park,60,2678 Lower Lake Rd,Seneca Falls,NY,13148,315-568-5163,42.896387,-76.754569,"$$$, 250 sites, mid May-early Oct, All ages, Tents sites: 250, 40 ft max RV length, 459 ft elev, Accepts Big Rigs, tables, water, toilets, showers, dump, firewood, playground, fish, trail, hike, 4 ADA sites, (C)",25880,https://parks.ny.gov/parks/123/details.aspx,http://newyorkstateparks.reserveamerica.com/campsiteCalendar.do?contractCode=NY&parkId=210,,sp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=25880
170797,Campground,Southaven County Park,127,,Shirley,NY,11967,631-852-1391,40.802343,-72.891076,"$$$, 150 sites, Apr-Sep, All ages, Tents, 15 ft elev, tables, dump, playground, fish, bicycle hostel (C)",25882,http://www.suffolkcountyny.gov/Departments/Parks/OurParks/SouthavenCountyPark.aspx,,,cp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=258
170798,Campground,Blydenburgh County Park,127,,Smithtown,NY,11787,631-854-3712,40.824819,-73.225214,"$$$, 50 sites, Sep 15-Apr 11, All ages, Tents sites: 30, 60 ft max RV length, 16 ft elev, Accepts Big Rigs, tables, water, toilets, showers, dump, pet friendly extra rules, playground, no res, park is open to county residents and their guests (C)",25883,http://www.suffolkcountyny.gov/Departments/Parks/OurParks/BlydenburghCountyPark.aspx,,,cp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=258
170800,Campground,South Shore RV Park,57,7867 Lake Road,Sodus Point,NY,14555,315-483-8649,43.268753,-77.01019,"$$$$, 70 sites, May-Sep, All ages, Tents sites: 8, 45 ft max RV length, 580 ft elev, Accepts Big Rigs, 1 pull thrus, 55 full hookups, electric, 5 elec-water hookups, 20/30/50 amp, 40 amp sites, tables, grill, water, toilets, showers, dump, propane, firewood, internet, cable tv, pet friendly extra rules, playground, boat launch, Seasonals, cabins (C)",25885,http://southshorervpark.com/,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=258
170801,Campground,Grand Slam Campground,57,1741 County Hwy 18,South New Berlin,NY,13843,607-859-2584,42.534757,-75.375127,"$$$, 30 sites, May-Oct 15, All ages, Tents, 1052 ft elev, 22 full hookups, electric, 6 elec-water hookups, water, toilets, showers, dump, pet friendly, (C)",25886,,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=258
